timestamp,user,src_ip,action,host
2025-06-01 13:55:54,bob,65.173.226.147,success,server02
2025-06-01 10:57:55,john,150.99.179.102,failure,web01
2025-06-01 00:58:28,svc_account,95.145.171.108,success,server02
2025-06-01 11:42:35,john,110.232.230.23,failure,server02
2025-06-01 19:57:11,root,171.147.201.222,success,server02
2025-06-02 04:57:03,bob,60.71.249.219,success,web01
2025-06-03 20:30:44,root,164.176.58.38,success,db01
2025-06-02 06:52:56,svc_account,1.140.246.232,success,auth01
2025-06-03 09:49:15,alice,126.10.238.161,failure,web01
2025-06-02 21:24:42,alice,158.8.216.3,success,auth01
2025-06-03 15:35:21,bob,42.149.126.66,failure,db01
2025-06-02 13:20:42,eve,48.204.31.144,failure,auth01
2025-06-02 04:01:09,eve,109.154.8.198,failure,server02
2025-06-03 01:45:24,john,132.144.78.138,success,db01
2025-06-01 01:56:28,admin,28.206.85.208,success,server01
2025-06-02 07:40:48,admin,125.49.252.182,success,web01
2025-06-02 16:22:15,admin,132.144.78.138,success,server02
2025-06-03 11:39:27,bob,171.147.201.222,success,server01
2025-06-01 08:00:29,eve,25.113.254.164,success,server02
2025-06-03 22:55:02,bob,132.144.78.138,success,auth01
2025-06-02 11:40:25,bob,63.232.156.53,success,db01
2025-06-02 04:53:49,bob,110.232.230.23,success,server02
2025-06-03 01:19:49,svc_account,124.63.57.48,success,server01
2025-06-02 22:15:07,alice,141.1.172.215,success,db01
2025-06-03 06:47:29,eve,138.209.74.244,success,web01
2025-06-02 11:36:21,admin,54.92.231.226,failure,server01
2025-06-02 11:40:48,eve,10.32.62.198,success,web01
2025-06-02 10:14:30,eve,63.224.161.43,success,db01
2025-06-01 04:01:13,root,156.193.247.76,success,server01
2025-06-03 02:24:39,svc_account,140.233.126.59,success,web01
2025-06-03 01:18:58,john,171.147.201.222,success,db01
2025-06-01 23:43:38,root,42.149.126.66,success,web01
2025-06-01 23:03:07,root,176.215.154.253,success,server01
2025-06-03 09:22:23,bob,156.193.247.76,success,web01
2025-06-02 22:12:25,eve,42.149.126.66,success,server01
2025-06-02 11:30:55,admin,32.43.148.97,success,auth01
2025-06-02 18:25:17,john,101.45.63.238,success,auth01
2025-06-01 01:33:38,eve,21.159.195.90,success,web01
2025-06-02 01:47:17,svc_account,141.1.172.215,success,auth01
2025-06-03 06:16:16,eve,126.10.238.161,success,server02
2025-06-01 23:26:42,john,221.177.82.55,success,auth01
2025-06-03 10:39:45,root,73.8.92.229,success,server02
2025-06-02 10:57:34,bob,43.56.244.146,success,server02
2025-06-01 00:40:40,alice,110.232.230.23,failure,web01
2025-06-03 07:27:49,bob,73.8.92.229,success,web01
2025-06-01 12:24:47,john,119.132.154.252,success,server02
2025-06-02 02:36:03,john,221.177.82.55,success,web01
2025-06-01 04:49:16,svc_account,164.176.58.38,failure,auth01
2025-06-02 00:04:27,root,140.233.126.59,success,auth01
2025-06-01 02:14:22,alice,103.86.96.100,failure,server01
2025-06-02 23:42:29,root,32.43.148.97,success,server02
2025-06-02 09:28:55,eve,109.154.8.198,success,web01
2025-06-01 16:45:22,alice,126.10.238.161,success,server02
2025-06-03 00:57:37,root,1.140.246.232,success,web01
2025-06-01 14:55:42,bob,71.31.134.133,success,web01
2025-06-03 05:59:22,bob,196.24.212.179,success,auth01
2025-06-01 12:44:29,alice,32.43.148.97,success,server02
2025-06-02 15:10:14,bob,141.1.172.215,success,db01
2025-06-02 21:21:35,eve,73.8.92.229,success,db01
2025-06-03 23:13:53,alice,95.145.171.108,success,server01
2025-06-01 20:32:53,alice,171.147.201.222,success,auth01
2025-06-01 15:06:15,svc_account,218.229.106.87,success,server02
2025-06-03 07:41:17,alice,171.147.201.222,failure,auth01
2025-06-02 08:59:36,admin,140.181.197.20,success,server01
2025-06-01 12:38:20,root,108.193.149.131,failure,server02
2025-06-01 20:08:14,admin,65.173.226.147,success,auth01
2025-06-01 17:27:33,admin,119.132.154.252,success,db01
2025-06-01 03:39:28,admin,60.71.249.219,success,server01
2025-06-02 20:33:55,alice,32.43.148.97,success,auth01
2025-06-03 03:16:45,admin,218.229.106.87,success,db01
2025-06-01 22:02:44,svc_account,28.206.85.208,failure,web01
2025-06-01 10:15:16,alice,158.8.216.3,success,db01
2025-06-01 04:50:04,admin,21.78.151.69,success,db01
2025-06-01 04:58:54,root,65.140.12.225,success,auth01
2025-06-03 14:21:16,alice,126.70.192.234,failure,server02
2025-06-03 21:10:21,eve,214.67.156.114,success,web01
2025-06-01 14:31:00,root,63.224.161.43,success,db01
2025-06-02 23:37:46,eve,126.70.192.234,success,server02
2025-06-01 17:58:23,eve,45.33.32.156,failure,auth01
2025-06-01 11:23:55,root,101.45.63.238,success,web01
2025-06-03 23:05:52,svc_account,63.232.156.53,success,web01
2025-06-03 01:53:02,eve,221.177.82.55,success,server01
2025-06-03 06:54:20,bob,124.63.57.48,success,server01
2025-06-02 08:10:36,eve,48.204.31.144,success,server01
2025-06-03 10:59:57,root,54.92.231.226,success,web01
2025-06-01 04:22:04,root,138.209.74.244,success,db01
2025-06-02 15:02:05,root,25.113.254.164,success,web01
2025-06-03 22:16:27,alice,171.147.201.222,failure,server01
2025-06-03 12:07:46,svc_account,141.1.172.215,success,server02
2025-06-03 02:35:33,eve,28.206.85.208,success,server01
2025-06-03 22:06:17,bob,214.67.156.114,failure,server02
2025-06-03 07:15:40,bob,141.1.172.215,success,auth01
2025-06-03 04:53:19,eve,42.149.126.66,success,db01
2025-06-03 22:41:01,admin,132.144.78.138,success,web01
2025-06-02 12:25:19,john,32.43.148.97,success,server02
2025-06-03 20:50:53,root,54.92.231.226,success,db01
2025-06-02 11:41:24,admin,110.232.230.23,success,server01
2025-06-01 18:30:14,eve,60.71.249.219,success,auth01
2025-06-01 20:54:21,svc_account,196.24.212.179,success,web01
2025-06-01 13:39:49,admin,65.140.12.225,success,auth01
2025-06-01 05:31:59,john,214.67.156.114,success,server02
2025-06-01 05:25:41,john,10.32.62.198,success,db01
2025-06-02 10:27:58,svc_account,25.113.254.164,success,web01
2025-06-03 15:19:36,root,154.38.97.14,success,web01
2025-06-01 10:59:50,alice,110.232.230.23,success,db01
2025-06-02 02:58:32,admin,154.38.97.14,success,server02
2025-06-01 05:52:50,eve,221.177.82.55,success,web01
2025-06-02 23:50:40,john,10.32.62.198,success,auth01
2025-06-02 13:51:12,john,185.220.101.1,failure,auth01
2025-06-01 05:31:17,john,43.56.244.146,failure,server02
2025-06-03 17:33:54,john,60.71.249.219,success,db01
2025-06-03 04:35:33,bob,158.8.216.3,success,db01
2025-06-03 08:13:04,bob,126.10.238.161,success,server01
2025-06-01 02:33:57,bob,154.38.97.14,success,server01
2025-06-01 20:56:49,bob,21.78.151.69,success,web01
2025-06-03 07:47:21,svc_account,171.147.201.222,success,server02
2025-06-01 13:21:21,bob,141.1.172.215,success,web01
2025-06-02 14:22:05,eve,110.232.230.23,failure,auth01
2025-06-03 18:33:01,eve,71.31.134.133,success,server01
2025-06-03 18:32:09,svc_account,150.99.179.102,success,server01
2025-06-03 16:46:01,alice,164.176.58.38,failure,db01
2025-06-03 03:28:19,john,63.224.161.43,failure,server01
2025-06-01 21:34:39,alice,185.220.101.1,failure,auth01
2025-06-03 02:15:10,bob,101.45.63.238,success,db01
2025-06-01 21:17:54,bob,110.232.230.23,success,server01
2025-06-01 22:32:16,svc_account,95.145.171.108,success,web01
2025-06-01 21:27:47,alice,10.32.62.198,success,server01
2025-06-01 02:10:47,bob,158.8.216.3,success,server01
2025-06-03 06:07:14,bob,25.113.254.164,success,db01
2025-06-03 13:42:03,john,43.56.244.146,success,web01
2025-06-01 11:56:29,alice,176.215.154.253,success,server01
2025-06-02 12:31:58,bob,28.206.85.208,failure,web01
2025-06-02 04:10:31,alice,108.193.149.131,failure,server01
2025-06-02 07:38:15,bob,158.8.216.3,success,db01
2025-06-03 10:27:45,svc_account,141.1.172.215,success,server02
2025-06-02 15:15:52,bob,60.187.103.193,success,server01
2025-06-01 21:40:52,root,214.67.156.114,failure,db01
2025-06-03 05:02:35,bob,154.38.97.14,success,server01
2025-06-02 01:49:54,bob,60.71.249.219,success,auth01
2025-06-01 17:15:19,svc_account,150.99.179.102,success,auth01
2025-06-01 17:13:42,root,65.173.226.147,success,web01
2025-06-03 14:26:27,alice,195.227.245.217,success,auth01
2025-06-01 00:37:59,eve,158.8.216.3,failure,server01
2025-06-01 19:54:08,bob,25.113.254.164,failure,db01
2025-06-01 16:19:49,root,221.177.82.55,success,server01
2025-06-03 04:40:01,admin,140.233.126.59,failure,web01
2025-06-01 12:26:02,john,45.33.32.156,failure,web01
2025-06-02 08:29:32,alice,48.204.31.144,success,auth01
2025-06-02 03:02:10,eve,176.215.154.253,success,db01
2025-06-01 20:45:32,svc_account,54.92.231.226,success,db01
2025-06-03 03:52:52,svc_account,156.193.247.76,success,web01
2025-06-01 17:29:24,john,171.147.201.222,success,db01
2025-06-01 08:58:18,root,1.140.246.232,success,auth01
2025-06-02 16:04:44,admin,96.156.46.218,success,server01
2025-06-03 21:39:01,admin,10.32.62.198,success,web01
2025-06-02 11:14:52,john,71.31.134.133,success,server01
2025-06-01 18:57:18,john,156.193.247.76,success,auth01
2025-06-02 01:09:35,root,150.99.179.102,success,server02
2025-06-01 11:05:34,root,63.232.156.53,success,web01
2025-06-02 18:49:03,root,32.43.148.97,success,db01
2025-06-01 09:11:55,eve,176.215.154.253,failure,server01
2025-06-01 15:33:32,john,1.140.246.232,success,web01
2025-06-02 15:36:21,bob,73.8.92.229,success,server01
2025-06-02 05:27:30,alice,214.67.156.114,success,server01
2025-06-02 11:15:47,root,196.24.212.179,success,auth01
2025-06-03 20:22:20,root,65.140.12.225,success,auth01
2025-06-03 21:01:40,alice,126.10.238.161,failure,db01
2025-06-03 13:10:16,john,125.49.252.182,success,web01
2025-06-02 21:11:52,bob,185.220.101.1,failure,web01
2025-06-01 21:30:41,bob,156.193.247.76,success,db01
2025-06-02 01:33:33,admin,119.132.154.252,success,web01
2025-06-01 14:34:14,admin,25.113.254.164,success,web01
2025-06-01 19:25:08,eve,196.24.212.179,failure,web01
2025-06-01 17:50:31,root,95.145.171.108,failure,db01
2025-06-01 01:28:33,admin,108.155.84.64,success,auth01
2025-06-02 02:42:42,root,95.145.171.108,success,server02
2025-06-03 20:55:02,bob,25.113.254.164,failure,auth01
2025-06-01 02:36:46,svc_account,43.56.244.146,success,server02
2025-06-01 14:14:13,alice,198.51.100.23,failure,web01
2025-06-01 15:32:31,alice,43.56.244.146,success,db01
2025-06-01 14:31:32,svc_account,156.193.247.76,success,server02
2025-06-01 04:19:42,alice,141.1.172.215,success,server01
2025-06-01 16:33:39,svc_account,195.227.245.217,success,auth01
2025-06-01 17:04:31,eve,21.78.151.69,success,server02
2025-06-02 01:05:24,alice,43.56.244.146,success,auth01
2025-06-03 14:06:32,alice,138.209.74.244,success,web01
2025-06-02 09:28:55,admin,218.229.106.87,success,auth01
2025-06-01 13:39:37,alice,124.63.57.48,success,server01
2025-06-03 13:43:52,root,101.45.63.238,success,server01
2025-06-03 12:51:43,svc_account,63.232.156.53,failure,web01
2025-06-01 15:43:07,svc_account,60.71.249.219,success,auth01
2025-06-03 08:23:38,root,105.37.77.227,failure,auth01
2025-06-01 01:42:14,admin,42.149.126.66,success,server02
2025-06-02 09:59:37,eve,42.149.126.66,failure,server01
2025-06-02 05:00:50,root,32.43.148.97,success,web01
2025-06-03 00:16:39,bob,63.232.156.53,success,db01
2025-06-03 08:13:09,bob,10.32.62.198,success,auth01
2025-06-03 20:45:36,john,110.232.230.23,success,web01
2025-06-02 00:05:04,svc_account,110.232.230.23,failure,server02
2025-06-02 09:41:46,alice,124.63.57.48,success,server01
2025-06-02 22:23:52,eve,185.220.101.1,failure,auth01
2025-06-02 16:10:56,admin,101.45.63.238,success,server02
2025-06-03 19:35:10,john,195.227.245.217,failure,web01
2025-06-02 00:33:49,bob,164.176.58.38,success,server02
2025-06-02 07:00:54,john,126.70.192.234,failure,db01
2025-06-02 16:44:34,admin,32.43.148.97,success,server01
2025-06-03 00:56:43,alice,43.56.244.146,success,db01
2025-06-03 00:49:26,john,28.206.85.208,success,db01
2025-06-02 18:26:32,admin,43.56.244.146,success,web01
2025-06-02 22:59:03,bob,214.67.156.114,failure,server01
2025-06-01 04:17:25,bob,140.233.126.59,failure,web01
2025-06-02 20:26:16,admin,21.159.195.90,failure,server02
2025-06-01 18:33:58,svc_account,154.38.97.14,success,server01
2025-06-01 15:16:01,admin,119.132.154.252,success,server02
2025-06-01 02:46:04,eve,196.24.212.179,success,web01
2025-06-03 05:05:11,eve,1.140.246.232,success,web01
2025-06-01 17:54:21,admin,138.209.74.244,success,db01
2025-06-01 11:26:45,alice,196.24.212.179,success,web01
2025-06-03 11:13:50,svc_account,103.86.96.100,failure,server02
2025-06-01 13:38:07,bob,25.113.254.164,success,server02
2025-06-02 14:12:51,alice,95.145.171.108,failure,server02
2025-06-01 22:33:58,root,32.43.148.97,success,db01
2025-06-01 05:59:45,svc_account,71.31.134.133,success,web01
2025-06-03 02:54:40,eve,124.63.57.48,success,web01
2025-06-01 18:38:26,svc_account,63.224.161.43,success,auth01
2025-06-02 07:51:56,alice,138.209.74.244,success,server01
2025-06-03 10:19:58,john,48.204.31.144,success,web01
2025-06-02 16:10:30,root,71.31.134.133,success,web01
2025-06-03 11:42:34,root,125.49.252.182,success,server01
2025-06-01 06:44:20,alice,73.8.92.229,failure,server01
2025-06-03 07:09:56,eve,124.63.57.48,success,server02
2025-06-02 06:19:10,eve,21.78.151.69,success,auth01
2025-06-02 13:40:19,bob,124.63.57.48,success,server02
2025-06-01 07:05:47,svc_account,110.232.230.23,success,web01
2025-06-02 23:26:16,eve,65.140.12.225,success,server01
2025-06-03 19:16:25,bob,10.32.62.198,success,server01
2025-06-02 20:54:22,bob,60.71.249.219,success,web01
2025-06-01 16:15:27,alice,65.173.226.147,success,server02
2025-06-01 09:57:31,eve,63.224.161.43,success,web01
2025-06-01 06:43:53,admin,150.99.179.102,success,db01
2025-06-01 12:08:19,alice,150.99.179.102,success,server01
2025-06-02 17:47:19,bob,214.67.156.114,failure,server01
2025-06-02 14:35:02,eve,28.206.85.208,success,auth01
2025-06-02 22:07:25,alice,71.31.134.133,success,db01
2025-06-01 19:22:02,svc_account,126.70.192.234,success,db01
2025-06-03 10:09:41,bob,154.38.97.14,success,server01
2025-06-02 20:16:43,admin,141.1.172.215,success,server01
2025-06-02 13:00:30,svc_account,42.149.126.66,failure,auth01
2025-06-01 05:31:35,bob,132.144.78.138,success,db01
2025-06-02 16:56:55,root,109.154.8.198,success,server02
2025-06-02 01:18:45,alice,42.149.126.66,success,db01
2025-06-01 07:45:27,admin,65.173.226.147,success,server01
2025-06-03 05:21:12,alice,60.71.249.219,success,server01
2025-06-01 03:54:18,svc_account,54.92.231.226,success,server02
2025-06-01 16:34:50,eve,141.1.172.215,success,web01
2025-06-03 14:11:31,eve,71.31.134.133,failure,auth01
2025-06-03 21:09:20,root,21.159.195.90,success,server02
2025-06-01 14:46:57,admin,140.233.126.59,success,server02
2025-06-02 12:13:48,root,60.71.249.219,success,server02
2025-06-02 01:14:40,svc_account,21.78.151.69,success,web01
2025-06-02 01:28:08,root,125.49.252.182,success,web01
2025-06-01 19:37:23,alice,73.8.92.229,success,db01
2025-06-03 11:42:34,john,176.215.154.253,success,server02
2025-06-03 07:59:27,root,140.181.197.20,success,db01
2025-06-02 19:39:27,alice,164.176.58.38,success,db01
2025-06-03 16:39:44,root,1.140.246.232,success,web01
2025-06-01 00:11:36,svc_account,43.56.244.146,failure,auth01
2025-06-02 19:45:09,bob,65.173.226.147,failure,server02
2025-06-02 14:13:27,svc_account,185.220.101.1,failure,db01
2025-06-02 08:14:51,svc_account,176.215.154.253,success,web01
2025-06-03 09:14:40,admin,25.113.254.164,success,db01
2025-06-02 15:21:58,bob,141.1.172.215,success,web01
2025-06-01 05:31:38,john,156.193.247.76,success,server01
2025-06-03 16:16:31,root,195.227.245.217,success,server02
2025-06-03 00:45:00,admin,96.156.46.218,success,db01
2025-06-02 22:17:22,alice,71.31.134.133,success,auth01
2025-06-02 04:13:30,root,60.187.103.193,success,server01
2025-06-01 13:00:06,bob,164.176.58.38,success,server01
2025-06-02 12:30:29,bob,110.232.230.23,success,server01
2025-06-01 23:34:46,bob,28.206.85.208,success,server02
2025-06-01 12:01:53,john,43.56.244.146,success,db01
2025-06-02 02:34:38,alice,138.209.74.244,success,web01
2025-06-03 08:49:43,admin,105.37.77.227,success,auth01
2025-06-02 03:40:48,root,171.147.201.222,failure,db01
2025-06-02 15:40:56,alice,126.70.192.234,success,web01
2025-06-02 06:37:54,root,154.38.97.14,success,web01
2025-06-03 08:55:53,root,108.193.149.131,success,server01
2025-06-01 03:01:27,alice,140.233.126.59,success,server02
2025-06-01 08:22:24,eve,171.147.201.222,success,server02
2025-06-02 16:06:44,eve,65.140.12.225,success,server02
2025-06-01 14:04:24,eve,141.1.172.215,success,server01
2025-06-02 01:19:34,eve,60.71.249.219,success,db01
2025-06-01 18:07:34,eve,105.37.77.227,failure,db01
2025-06-02 13:59:33,admin,125.49.252.182,failure,server01
2025-06-03 13:02:40,john,21.159.195.90,success,db01
2025-06-02 23:09:00,svc_account,109.154.8.198,success,server02
2025-06-02 19:24:12,bob,150.99.179.102,success,web01
2025-06-03 09:00:25,root,156.193.247.76,success,db01
2025-06-01 18:05:37,root,119.132.154.252,success,db01
2025-06-02 03:56:55,svc_account,126.70.192.234,success,db01
2025-06-02 23:01:00,root,21.78.151.69,success,server02
2025-06-03 18:54:47,root,126.70.192.234,failure,db01
2025-06-02 13:14:52,admin,125.49.252.182,success,auth01
2025-06-03 22:52:19,alice,132.144.78.138,success,auth01
2025-06-01 01:10:14,alice,105.37.77.227,success,web01
2025-06-03 20:12:17,admin,214.67.156.114,success,auth01
2025-06-02 17:34:39,eve,42.149.126.66,success,web01
2025-06-02 12:42:39,svc_account,28.206.85.208,failure,server01
2025-06-02 07:07:43,root,185.220.101.1,failure,web01
2025-06-01 23:14:08,alice,63.224.161.43,success,web01
2025-06-01 07:25:35,eve,71.31.134.133,success,server02
2025-06-02 06:49:31,admin,43.56.244.146,failure,web01
2025-06-03 07:42:06,john,221.177.82.55,success,server01
2025-06-02 08:58:04,admin,126.70.192.234,success,server02
2025-06-03 16:46:09,eve,63.224.161.43,success,db01
2025-06-01 10:59:11,alice,63.232.156.53,failure,web01
2025-06-01 08:15:54,admin,196.24.212.179,success,auth01
2025-06-03 22:52:57,bob,60.187.103.193,failure,auth01
2025-06-03 12:04:54,john,73.8.92.229,success,auth01
2025-06-02 09:43:51,alice,63.232.156.53,failure,web01
2025-06-03 18:51:07,root,95.145.171.108,success,db01
2025-06-03 12:30:24,admin,73.8.92.229,success,server02
2025-06-01 20:59:13,svc_account,43.56.244.146,success,web01
2025-06-01 04:22:27,eve,140.233.126.59,success,server01
2025-06-03 13:35:24,eve,105.37.77.227,success,server01
2025-06-03 15:51:05,eve,43.56.244.146,success,auth01
2025-06-02 15:26:44,john,96.156.46.218,success,db01
2025-06-02 11:18:17,admin,108.193.149.131,success,web01
2025-06-03 18:53:01,bob,32.43.148.97,success,db01
2025-06-03 15:03:52,bob,101.45.63.238,success,db01
2025-06-02 05:11:36,john,185.220.101.1,failure,web01
2025-06-02 20:55:09,admin,25.113.254.164,success,web01
2025-06-02 15:02:47,bob,126.70.192.234,success,db01
2025-06-02 19:02:47,john,10.32.62.198,success,web01
2025-06-02 09:17:20,root,95.145.171.108,success,db01
2025-06-03 12:10:56,admin,196.24.212.179,failure,web01
2025-06-02 03:22:43,john,196.24.212.179,success,web01
2025-06-01 07:51:38,alice,21.159.195.90,success,auth01
2025-06-01 13:42:09,alice,119.132.154.252,success,auth01
2025-06-01 18:39:03,alice,21.159.195.90,success,auth01
2025-06-03 17:35:13,eve,48.204.31.144,success,server01
2025-06-01 13:56:33,admin,28.206.85.208,success,server01
2025-06-01 06:21:41,john,126.10.238.161,success,db01
2025-06-01 05:43:00,admin,101.45.63.238,success,server01
2025-06-03 03:47:07,svc_account,119.132.154.252,success,db01
2025-06-02 08:31:34,root,138.209.74.244,success,db01
2025-06-01 23:05:31,john,48.204.31.144,success,db01
2025-06-01 12:42:24,eve,63.224.161.43,success,auth01
2025-06-01 08:29:44,root,198.51.100.23,failure,auth01
2025-06-03 05:45:02,admin,21.159.195.90,success,db01
2025-06-01 06:17:08,john,1.140.246.232,success,server02
2025-06-01 04:11:35,alice,132.144.78.138,success,auth01
2025-06-01 23:54:15,admin,109.154.8.198,failure,server02
2025-06-01 22:49:06,svc_account,154.38.97.14,success,db01
2025-06-01 16:23:40,alice,63.224.161.43,success,db01
2025-06-02 04:46:10,admin,195.227.245.217,success,web01
2025-06-02 05:35:36,admin,96.156.46.218,success,server01
2025-06-01 19:17:03,john,140.233.126.59,success,web01
2025-06-03 02:43:44,admin,95.145.171.108,success,auth01
2025-06-03 17:18:25,eve,176.215.154.253,success,db01
2025-06-02 16:55:56,john,65.140.12.225,success,web01
2025-06-02 04:49:58,admin,141.1.172.215,success,auth01
2025-06-01 15:59:35,svc_account,141.1.172.215,success,db01
2025-06-01 02:30:51,bob,73.8.92.229,success,server02
2025-06-02 04:34:16,eve,140.233.126.59,success,web01
2025-06-03 14:54:04,alice,195.227.245.217,failure,server01
2025-06-03 15:06:23,root,71.31.134.133,success,web01
2025-06-02 11:44:13,bob,108.155.84.64,success,db01
2025-06-03 17:01:13,eve,63.224.161.43,success,web01
2025-06-03 11:25:12,eve,126.10.238.161,failure,auth01
2025-06-01 13:07:32,root,105.37.77.227,failure,auth01
2025-06-02 12:00:19,admin,185.220.101.1,failure,auth01
2025-06-02 14:02:35,john,119.132.154.252,failure,web01
2025-06-01 15:12:03,admin,95.145.171.108,success,web01
2025-06-02 03:31:57,admin,10.32.62.198,success,server02
2025-06-01 13:28:57,root,95.145.171.108,success,db01
2025-06-03 08:17:39,root,60.187.103.193,success,server01
2025-06-03 07:30:05,john,154.38.97.14,failure,web01
2025-06-01 00:27:22,alice,54.92.231.226,failure,auth01
2025-06-02 18:22:58,svc_account,45.33.32.156,failure,auth01
2025-06-03 16:07:20,bob,138.209.74.244,failure,auth01
2025-06-02 12:42:40,eve,126.10.238.161,success,web01
2025-06-02 00:37:30,root,96.156.46.218,success,auth01
2025-06-01 20:37:59,john,138.209.74.244,success,auth01
2025-06-03 21:22:33,root,126.10.238.161,success,auth01
2025-06-02 14:34:52,eve,60.187.103.193,success,db01
2025-06-03 22:14:09,root,95.145.171.108,success,db01
2025-06-02 19:43:39,eve,43.56.244.146,success,auth01
2025-06-01 21:22:54,alice,176.215.154.253,success,auth01
2025-06-01 15:49:07,admin,28.206.85.208,success,web01
2025-06-03 11:46:30,root,150.99.179.102,success,auth01
2025-06-01 16:42:48,root,101.45.63.238,success,server01
2025-06-02 23:49:03,svc_account,60.71.249.219,success,server01
2025-06-03 07:48:02,eve,108.155.84.64,success,web01
2025-06-02 07:10:31,john,73.8.92.229,success,auth01
2025-06-01 01:50:09,bob,60.187.103.193,success,server02
2025-06-01 04:16:36,bob,171.147.201.222,success,server01
2025-06-01 22:01:42,bob,140.233.126.59,success,db01
2025-06-03 19:55:20,root,196.24.212.179,failure,server01
2025-06-01 04:11:12,john,196.24.212.179,failure,server02
2025-06-01 20:02:55,root,42.149.126.66,success,auth01
2025-06-02 16:41:49,eve,119.132.154.252,failure,web01
2025-06-03 03:50:32,svc_account,150.99.179.102,failure,server01
2025-06-01 03:32:07,john,103.86.96.100,failure,server02
2025-06-02 15:57:20,eve,95.145.171.108,failure,auth01
2025-06-01 10:40:47,bob,119.132.154.252,success,server01
2025-06-02 19:08:15,eve,126.70.192.234,success,auth01
2025-06-01 12:08:31,root,96.156.46.218,success,server02
2025-06-02 23:43:22,root,1.140.246.232,success,web01
2025-06-01 09:16:46,john,105.37.77.227,success,db01
2025-06-03 06:37:52,bob,10.32.62.198,success,db01
2025-06-01 07:38:29,admin,21.159.195.90,success,web01
2025-06-03 01:53:52,bob,113.41.73.202,success,server01
2025-06-02 00:19:46,bob,60.71.249.219,success,web01
2025-06-03 23:05:31,root,198.51.100.23,failure,db01
2025-06-03 14:49:31,root,108.193.149.131,failure,auth01
2025-06-03 12:25:32,bob,125.49.252.182,failure,server01
2025-06-01 05:49:06,admin,63.224.161.43,failure,db01
2025-06-03 14:14:44,eve,43.56.244.146,success,db01
2025-06-03 07:33:24,root,156.193.247.76,success,server02
2025-06-02 21:35:56,john,150.99.179.102,success,server02
2025-06-01 23:03:46,bob,164.176.58.38,success,server02
2025-06-01 19:05:14,eve,138.209.74.244,success,auth01
2025-06-02 07:34:00,bob,105.37.77.227,success,server02
2025-06-01 16:12:50,bob,110.232.230.23,success,web01
2025-06-01 23:50:10,john,221.177.82.55,success,auth01
2025-06-02 19:05:27,svc_account,21.78.151.69,success,db01
2025-06-03 04:19:28,root,138.209.74.244,success,auth01
2025-06-01 03:02:27,alice,176.215.154.253,success,web01
2025-06-01 01:10:35,john,28.206.85.208,success,auth01
2025-06-01 07:17:39,admin,10.32.62.198,success,auth01
2025-06-03 23:03:52,admin,54.92.231.226,success,auth01
2025-06-01 21:12:15,svc_account,150.99.179.102,success,db01
2025-06-03 02:03:00,john,196.24.212.179,success,server01
2025-06-03 13:19:58,root,45.33.32.156,failure,db01
2025-06-02 04:33:57,eve,196.24.212.179,success,web01
2025-06-02 00:25:37,svc_account,48.204.31.144,success,web01
2025-06-01 04:36:35,eve,218.229.106.87,failure,auth01
2025-06-02 02:27:14,alice,164.176.58.38,success,auth01
2025-06-01 10:08:15,eve,32.43.148.97,failure,db01
2025-06-02 14:05:17,root,25.113.254.164,success,server01
2025-06-02 18:21:28,eve,214.67.156.114,success,web01
2025-06-03 23:45:33,bob,63.224.161.43,success,server01
2025-06-03 04:54:26,admin,63.232.156.53,success,server02
2025-06-02 12:51:04,root,21.78.151.69,failure,web01
2025-06-01 07:36:36,svc_account,198.51.100.23,failure,server02
2025-06-01 05:56:24,admin,103.86.96.100,failure,db01
2025-06-01 08:50:25,svc_account,195.227.245.217,success,server02
2025-06-02 20:33:18,svc_account,214.67.156.114,success,web01
2025-06-03 10:20:51,john,45.33.32.156,failure,server01
2025-06-01 19:42:59,alice,103.86.96.100,failure,db01
2025-06-02 07:57:42,root,113.41.73.202,success,server02
2025-06-02 20:58:45,eve,110.232.230.23,success,db01
2025-06-02 08:56:03,svc_account,1.140.246.232,success,auth01
2025-06-02 17:48:32,bob,65.173.226.147,success,auth01
2025-06-03 15:10:14,root,126.70.192.234,success,server02
2025-06-03 08:18:17,svc_account,10.32.62.198,success,auth01
2025-06-01 13:59:52,admin,113.41.73.202,failure,db01
2025-06-01 00:02:15,alice,218.229.106.87,success,server01
2025-06-01 04:20:13,john,125.49.252.182,success,server02
2025-06-02 19:42:10,bob,150.99.179.102,success,db01
2025-06-01 12:55:20,bob,103.86.96.100,failure,auth01
2025-06-02 13:51:45,alice,221.177.82.55,success,server01
2025-06-03 08:24:13,admin,25.113.254.164,success,server02
2025-06-02 23:49:29,bob,65.173.226.147,failure,server01
2025-06-02 04:03:05,root,156.193.247.76,success,server02
2025-06-01 12:59:26,svc_account,21.159.195.90,success,web01
2025-06-02 08:23:50,bob,48.204.31.144,success,server01
2025-06-02 19:00:45,eve,21.78.151.69,failure,auth01
2025-06-02 01:34:29,eve,126.70.192.234,failure,server02
2025-06-01 20:21:00,alice,32.43.148.97,success,auth01
2025-06-02 16:41:30,root,25.113.254.164,success,server02
2025-06-01 23:22:31,eve,108.193.149.131,success,server01
2025-06-03 20:58:50,eve,164.176.58.38,success,db01
2025-06-02 06:30:19,root,60.71.249.219,failure,auth01
2025-06-01 15:56:48,root,141.1.172.215,success,auth01
